code,product_name,nutri-score-cat,sugars_cat,fat_cat
41497012534,premium ice cream,D,Très sucré,Très gras
41497012541,premium ice cream,D,Très sucré,Très gras
41497012565,premium ice cream,D,Très sucré,Très gras
41497012572,premium ice cream,D,Très sucré,Très gras
41497012589,premium ice cream,D,Très sucré,Très gras
41497012596,premium ice cream,D,Très sucré,Très gras
41497012602,premium ice cream,D,Très sucré,Très gras
41497012619,premium ice cream,C,peu sucré,Sans gras
41497012626,premium ice cream,D,Très sucré,Très gras
41497012633,premium ice cream,D,Très sucré,Très gras
41497012640,premium ice cream,D,Très sucré,Très gras
41497012657,premium ice cream,D,Très sucré,peu gras
41497012664,premium ice cream,D,Très sucré,Très gras
41497012671,premium ice cream,C,peu sucré,Sans gras
41497012688,premium ice cream,C,peu sucré,Sans gras
41497012695,premium ice cream,C,peu sucré,Sans gras
41497012749,premium ice cream,D,Très sucré,Très gras
41497012848,premium ice cream,D,Très sucré,Très gras
41497012879,premium ice cream,C,Très sucré,peu gras
41497012893,"premium ice cream, tin roof sundae",D,Très sucré,Très gras
41497012947,premium ice cream,D,Très sucré,Très gras
41497012961,premium ice cream,D,Très sucré,Très gras
41497013036,premium ice cream,D,Très sucré,Très gras
41497013043,premium ice cream,D,Très sucré,peu gras
41497013098,premium ice cream,D,Très sucré,Très gras
41497013470,ice cream,C,peu sucré,Sans gras
41497013487,"no sugar added reduced fat ice creams, chocolate",A,peu sucré,peu gras
41497013494,"ice cream, peanut butter ripple",A,peu sucré,Très gras
41497013500,smooth and creamy vanilla ice cream,A,peu sucré,peu gras
41497013678,"light ice cream, butter pecans in light ice cream, butter pecan",C,Très sucré,peu gras
41497013692,"light chocolate , light ice cream made with imported dutch cocoa",C,Très sucré,peu gras
41497013708,"light ice cream, chocolate chip cookie dough",D,Très sucré,peu gras
41497013739,"light ice cream, chocolate peanut butter cup",C,peu sucré,Sans gras
41497013746,"light ice cream, light chocolate marshmallow",C,Très sucré,peu gras
41497013760,"light ice cream, light cookies and cream",D,Très sucré,peu gras
41497013777,light mint choco chip ice cream,C,Très sucré,peu gras
41497013791,"light ice cream, two delightful flavors in one package",C,Très sucré,peu gras
41497013807,light tin roof sundae light ice cream,D,Très sucré,peu gras
41497013821,light ice cream,C,peu sucré,Sans gras
41497013845,light ice cream,C,peu sucré,Sans gras
41497013852,light ice cream,C,peu sucré,Sans gras
41497013883,light ice cream,C,peu sucré,Sans gras
41497014828,ice cream & sherbet,C,peu sucré,Sans gras
41498119379,premium ice cream,D,Très sucré,peu gras
41498120405,premium ice cream,D,Très sucré,Très gras
41498140632,neapolitan ice cream,D,Très sucré,peu gras
41498140694,original ice cream,D,Très sucré,peu gras
41498163099,premium ice cream,D,Très sucré,Très gras
41498163105,premium ice cream,D,Très sucré,Très gras
41498163112,premium ice cream,D,Très sucré,Très gras
41498163129,premium ice cream,D,Très sucré,Très gras
41498163136,premium ice cream,C,Très sucré,Très gras
41498163143,premium ice cream,D,Très sucré,Très gras
41498174163,ice cream sandwiches,D,Très sucré,peu gras
41498177928,ice cream sandwich,D,Très sucré,peu gras
41498178260,premium ice cream,D,Très sucré,Très gras
41498179915,ice cream bar,D,Très sucré,Très gras
41498187392,ice cream crunch bars,D,Très sucré,Très gras
41498208974,light ice cream,C,Très sucré,peu gras
41498208981,light ice cream,D,Très sucré,peu gras
41498208998,light ice cream,D,Très sucré,peu gras
41498218188,ice cream cups,C,Sans sucré,Sans gras
41498275075,premium ice cream,D,Très sucré,Très gras
41498275082,premium ice cream,D,Très sucré,Très gras
41498298623,neapolitan ice cream,D,Très sucré,peu gras
41498298630,ice cream,D,Très sucré,Très gras
41498298647,family size ice cream,D,Très sucré,peu gras
41735074782,"neapolitan ice cream, vanilla chocolate, strawberry",D,Très sucré,peu gras
41735078919,premium ice cream bars,E,Très sucré,Très gras
41735091482,ice cream,D,Très sucré,Très gras
41735091499,ice cream,D,Très sucré,peu gras
41735091512,"pics, ice cream, maple walnut",D,Très sucré,Très gras
41735091529,ice cream,D,Très sucré,peu gras
41900020989,"country fresh, 100% real ice cream, vanilla",D,Très sucré,Très gras
41900020996,"country fresh, premium ice cream, neapolitan",C,Très sucré,Très gras
41900021405,"country fresh, premium ice cream, butter pecan",D,Très sucré,Très gras
41900025434,"country fresh, premium ice cream, chocolate",C,Très sucré,Très gras
41900026493,"country fresh, ice cream, rasberry",C,Très sucré,peu gras
41900047719,"country fresh, premium ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
41900047979,"country fresh, premium ice cream, vanilla",D,Très sucré,Très gras
41900048037,"chocolate premium ice cream, chocolate",C,Très sucré,peu gras
41900054939,"country fresh, premium ice cream, moose tracks",D,Très sucré,Très gras
41900055967,"country fresh, premium ice cream, turtle track vanilla with caramel, chocolate caramel",D,Très sucré,Très gras
41900055974,"country fresh 100% real ice cream, strawberry",D,Très sucré,peu gras
41900057329,"country fresh, premium ice cream, homemade style vanilla",D,Très sucré,Très gras
41900060473,"country fresh, premium brown cow ice cream, chocolate, vanilla",C,Très sucré,Très gras
41900061586,"dean's, 100% real ice cream",D,Très sucré,Très gras
41900061654,"country fresh, premium ice cream, caramel caribou",D,Très sucré,Très gras
41900061661,"country fresh, premium ice cream, mint chocolate chip",D,Très sucré,Très gras
41900065768,"country fresh, premium ice cream, chocolate moose tracks",D,Très sucré,Très gras
41900065829,"country fresh, premium ice cream, fannie may, mint meltaway",D,Très sucré,Très gras
41900066581,"country fresh, 100% real ice cream, fox fudge freak-out",D,Très sucré,Très gras
41900070342,"country fresh, premium ice cream, vanilla bean",D,Très sucré,Très gras
41900070359,premium ice cream,C,Très sucré,Très gras
41900073176,light ice cream,C,Très sucré,peu gras
41900073183,fudge sauce swirled in artificially flavored vanilla light ice cream,C,Très sucré,peu gras
41900073190,strawberry swirl light ice cream,C,Très sucré,peu gras
41900074180,"country fresh, ice cream, strawberry",C,Très sucré,peu gras
41900074234,family size chocolate ice cream,C,Très sucré,peu gras
41900074258,family size country fresh neapolitan ice cream,C,Très sucré,peu gras
41900074265,chocolate chip ice cream,D,Très sucré,peu gras
41900074272,fudge swirl reduced fat ice cream,C,Très sucré,peu gras
41900074289,reduced fat ice cream,C,Très sucré,peu gras
41900074531,"country fresh, premium ice cream, caramel toffee crunch",D,Très sucré,Très gras
41900074623,"classic ice cream, vanilla",D,Très sucré,Très gras
41900074630,"classic ice cream, french vanilla",D,Très sucré,Très gras
41900074647,"100% real ice cream, moose tracks",D,Très sucré,Très gras
41900074654,"classic ice cream, butter pecan",D,Très sucré,Très gras
41900074661,"classic ice cream, neapolitan",D,Très sucré,Très gras
41900074678,"classic ice cream, chocolate",C,Très sucré,Très gras
41900074685,classic ice cream,D,Très sucré,Très gras
41900074692,"classic ice cream, golden vanilla",D,Très sucré,Très gras
41900074708,"classic ice cream, caramel caribou",D,Très sucré,Très gras
41900074715,"classic ice cream, black cherry",D,Très sucré,peu gras
41900074722,"classic ice cream, cookies 'n cream",D,Très sucré,Très gras
41900074739,"classic ice cream, chocolate moose tracks",D,Très sucré,Très gras
41900074746,"classic ice cream, chocolate chip cppkie dough",D,Très sucré,Très gras
41900074753,"100% real ice cream, peanut butter cup",D,Très sucré,Très gras
41900074760,"100% real ice cream, bear claw",D,Très sucré,Très gras
41900074777,"classic ice cream, extreme moose tracks",D,Très sucré,Très gras
41900074784,"classic ice cream, ryba's mackinac island fudge",D,Très sucré,Très gras
41900074791,"classic ice cream, banana split",D,Très sucré,peu gras
41900074807,"classic ice cream, blueberry cream pie",D,Très sucré,Très gras
41900074821,"classic ice cream, blue moon",D,Très sucré,Très gras
41900074838,"100% real ice cream, kodiak island fudge",D,Très sucré,Très gras
41900074852,"100% real ice cream, tin roof sundae",D,Très sucré,Très gras
41900074869,"100% real ice cream, super rainbow",D,Très sucré,Très gras
41900074876,"100% real ice cream, strawberries & cream",D,Très sucré,peu gras
41900074883,"100% real ice cream, birthday cake",D,Très sucré,Très gras
41900074890,"classic ice cream, peppermint stick",D,Très sucré,Très gras
41900074906,"100% real ice cream, heavenly hash",D,Très sucré,Très gras
41900074913,"classic ice cream, black walnut",D,Très sucré,Très gras
41900074920,"classic ice cream, lemon chiffon",D,Très sucré,peu gras
41900074937,maple ice cream with walnut,D,Très sucré,Très gras
41900074944,contry fresh ice cream,C,Très sucré,Très gras
41900077570,"reduced far ice cream, chocolate cowza!",D,Très sucré,peu gras
41900077587,"reduced fat ice cream, vanilla cowza!",D,Très sucré,peu gras
41900077600,"ice cream cups, chocolate vanilla swirl",C,Très sucré,peu gras
41900077617,chocolate lowfat ice cream sandwiches,C,Très sucré,peu gras
41900077624,lowfat ice cream sandwiches,C,Très sucré,peu gras
41900077914,100% real ice cream,D,Très sucré,Très gras
41900077921,"country fresh, premium ice cream & sherbet, chicago brick",C,Très sucré,peu gras
41900077938,"country fresh, premium ice cream, brownie moose tracks",D,Très sucré,Très gras
41900077945,"premium ice cream, red velvet cake",D,Très sucré,Très gras
41900077952,"country fresh, premium ice cream, classic chocolate cupcake",D,Très sucré,peu gras
41900077990,"premium ice cream, chocolate chip cookie dough, chocolate chip",D,Très sucré,Très gras
41900078461,"country fresh, premium ice cream, triple play chocolate",C,Très sucré,peu gras
41900078478,"premium ice cream, coffee",D,Très sucré,Très gras
41900078485,"country fresh, premium ice cream, sea salt, caramel",D,Très sucré,peu gras
41900084899,"country fresh, premium ice cream, sea salt caramel cheesecake",D,Très sucré,peu gras
41900084905,"country fresh, premium ice cream, peanut butter s'mores",D,Très sucré,Très gras
42187112381,smooth & creamy ice cream,D,Très sucré,Très gras
43182003520,ice cream cones,B,Sans sucré,Sans gras
44041010147,"premium ice cream, vanilla",D,Très sucré,Très gras
44041010345,premium ice cream,D,Très sucré,Très gras
44041010444,vanilla ice cream with chocolate cream filled cookie pieces,D,Très sucré,Très gras
44041010642,"premium ice cream, chocolate",D,Très sucré,Très gras
44041010741,mint ice cream with fudge pieces and mint cups,D,Très sucré,Très gras
44041010949,premium ice cream,D,Très sucré,Très gras
44041011243,mooey gooey fudge premium ice cream,D,Très sucré,Très gras
44041011540,cookie dough flavored ice cream with chocolate chip cookie dough pieces,D,Très sucré,Très gras
44041011649,premium ice cream,D,Très sucré,Très gras
44041011748,"vanilla ice cream with a blueberry swirl and cheesecake pieces, blueberry cheesecake",D,Très sucré,Très gras
44041011946,"premium ice cream, apple pie a la mode",D,Très sucré,Très gras
44041012240,"dutch chocolate, rich chocolate ice cream, dutch chocolate",D,Très sucré,Très gras
44041012448,pumpkin cheesecake premium ice cream,D,Très sucré,Très gras
44041012745,"black cherry ice cream with real michigan cherries, michigan black cherry",D,Très sucré,Très gras
44041012943,premium ice cream,D,Très sucré,Très gras
44041013148,premium ice cream,D,Très sucré,Très gras
44041013247,premium ice cream,D,Très sucré,Très gras
44041013346,"premium ice cream, birthday cake",D,Très sucré,Très gras
44041013445,premium ice cream,D,Très sucré,Très gras
44041013544,"salty caramel ice cream, caramel",D,Très sucré,Très gras
44041013643,green apple ice cream with a buttery caramel swirl,D,Très sucré,Très gras
44041013742,chocolate ice cream with brownie pieces & a fudge swirl,D,Très sucré,Très gras
44100193002,"100% lactose free ice cream, vanilla",D,Très sucré,Très gras
44100193026,"100% lactose free ice cream, chocolate",D,Très sucré,Très gras
44100193033,"ice cream, butter pecan",D,Très sucré,Très gras
44100193132,"ice cream, cookies & cream",D,Très sucré,Très gras
44100231902,patchwork ice cream,D,Très sucré,Très gras
44100232107,"boston vanilla bean ice cream, vanilla",D,Très sucré,Très gras
44100239762,chocolate ice cream,D,Très sucré,peu gras
44100242281,"new england's ice cream, cape cod fudge shop",D,Très sucré,Très gras
44100244278,ice cream,D,Très sucré,Très gras
44100244933,"ice cream, moosehead lake fudge",D,Très sucré,Très gras
44100244957,rhode island lighthouse coffee ice cream,D,Très sucré,Très gras
44100249907,"vanilla flavored ice cream, homemade vanilla",D,Très sucré,Très gras
44100442803,peanut butter cup ice cream,D,Très sucré,Très gras
44100602276,cookies 'n cream ice cream sandwiches,D,Très sucré,peu gras
44100603686,"vanilla flavored ice cream swirled with raspberry sauce, donut pieces, and sprinkles, vanilla",D,Très sucré,Très gras
44100604003,ice cream sandwiches,D,Très sucré,peu gras
44100605772,"ice cream, salted caramel chip",D,Très sucré,Très gras
44100609862,mint chocolate chip ice cream,D,Très sucré,Très gras
44100706929,"new england's ice cream, old orchard beach whoopie pie",D,Très sucré,Très gras
44100706950,"ice cream, coffee cookies 'n cream",D,Très sucré,Très gras
44100707063,"ice cream, chocolate marshmallow swirl",C,Très sucré,peu gras
47677386518,chocolate light ice cream,C,Très sucré,Très gras
48143300014,neapolitan ice cream,E,Très sucré,Très gras
48143300021,ice cream sandwich,D,Très sucré,Très gras
